date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2002-11-20,2.8,1.7,3.8,5.6,,63,9.6,,1016.2,
2002-11-21,3.8,0.9,5.2,0,,,7.2,,1007.9,
2002-11-22,4.8,3.8,6.3,0,,268,8.1,,1001.3,
2002-11-23,5.4,3.4,7.1,9.7,,241,13.7,,1010.1,
2002-11-24,2.7,-1.3,5.4,3.3,,,6.2,,1015.1,
2002-11-25,5.2,3,7.6,0,,93,8.1,,1009.7,
2002-11-26,5.7,3,7,0,,,4.1,,1014.1,
2002-11-27,6.3,5.5,6.9,7.9,,31,9.6,,1019.8,
2002-11-28,6.3,5.9,7.2,7.4,,,8.4,,1018.1,
2002-11-29,5.9,5.3,6.7,0,,160,6.6,,1015.5,
2002-11-30,4.9,4.2,5.8,9.1,,249,11.6,,1015.6,
2002-12-01,4.9,1.1,6.9,0.8,,218,12.6,,1017,
2002-12-02,3.2,-0.3,5.2,0,,164,10.7,,1008.5,
2002-12-03,4.1,2.4,5.1,0,,61,9.3,,1012.4,
2002-12-04,4.5,3.6,4.9,1,,,6.6,,1016.1,
2002-12-05,2.5,0.5,3.4,0.3,,25,12.6,,1019.2,
2002-12-06,-0.6,-1.2,0.1,0,,26,13.4,,1025.8,
2002-12-07,-3.1,-6.6,-0.9,,,71,15.8,,1028,
2002-12-08,-5.3,-9.1,-1.6,0,,74,15.2,,1032.4,
2002-12-09,-8.7,-10.1,-6.2,0,,78,17,,1034.1,
2002-12-10,-9.1,-11.6,-5.9,0,,91,14.7,,1033.2,
2002-12-11,-9.1,-12.9,-5.6,0,,85,10.1,,1033.1,
2002-12-12,-7.8,-11.4,-5.8,0,,121,12.2,,,
2002-12-13,-5.4,-6,-5.2,0,,,4.4,,1029.6,
2002-12-14,-4.5,-5.6,-3.9,0,,105,9.9,,1028.5,
2002-12-15,-3.1,-4.6,-2.4,0,,112,12.1,,,
2002-12-16,-1.2,-2.7,0.5,0.5,10,,8,,1019.5,
2002-12-17,-0.3,-0.7,0,1,20,,3.3,,1018.7,
2002-12-18,-1.6,-3.7,-0.8,2.5,30,313,14,,1028.2,
2002-12-19,-1.7,-5,1.3,0,20,259,7.2,,1033.2,
2002-12-20,-5,-9.6,-0.9,0,20,176,7.7,,1025.5,
2002-12-21,-1.6,-4.7,1.3,0,20,,3.3,,1019.3,
2002-12-22,-0.4,-1.2,0.4,0,10,91,8.9,,1017.9,
2002-12-23,-0.9,-3.9,0.2,12.7,10,52,9.9,,1018.1,
2002-12-24,-3.9,-6,-2.2,0,10,96,14.6,,1023.1,
2002-12-25,-3.3,-4.2,-2.8,0,10,129,9.6,,1024.7,
2002-12-26,-4.2,-5.6,-3.1,0,10,155,12.3,,1020.7,
2002-12-27,-2.5,-3.3,-1.9,1.5,10,98,10.7,,1010.9,
2002-12-28,-2.7,-4.6,-0.4,0,10,,6.6,,1004.7,
2002-12-29,2.8,-1.9,4.5,1.5,10,232,17.9,,1007.2,
2002-12-30,5.3,1.4,11,0,,267,20.6,,998.7,
2002-12-31,-4.2,-11,1.1,,61,67,17,,1012.4,
2003-01-01,-9.7,-15,-2.1,1,61,,5.3,,1015.6,
2003-01-02,6.5,-6.3,9.2,2,,216,23.1,,993,
2003-01-03,6.3,4.1,8.8,8.4,,248,35.1,,994.5,
2003-01-04,0.3,-4.8,4.6,0.3,,344,17.4,,1003.2,
2003-01-05,-6.3,-7.9,-5,1,,344,11,,1012.1,
2003-01-06,-4.6,-8.3,-1.6,0,,186,10.2,,1012.8,
2003-01-07,-9.3,-11.2,-5,0,,9,17,,1018.3,
2003-01-08,-10.9,-12.8,-8.4,0,,,8.8,,,
2003-01-09,-11.1,-13.1,-8.5,0,,22,8.3,,1020.3,
2003-01-10,-8.2,-11.7,-5.6,0,,348,14.7,,1022.8,
2003-01-11,-7.1,-11,-3.9,0,,343,10.8,,1033.6,
2003-01-12,-7.7,-12.7,-3.6,0,,239,17.1,,1033.6,
2003-01-13,-2.9,-4.5,-0.8,0,10,241,32,,1025.8,
2003-01-14,2.3,-2.6,4,0,10,246,31.7,,1027,
2003-01-15,2.7,1.8,3.6,0,,248,20.9,,1027.8,
2003-01-16,2.7,1.5,5.3,0,,252,24.6,,1026.1,
2003-01-17,0.7,-1.6,4.2,0,,173,13.4,,1027.8,
2003-01-18,0.4,-3,4.4,0,,219,11.3,,1021.3,
2003-01-19,0.5,-3.5,4.1,0,,168,9.3,,1016.6,
2003-01-20,-0.3,-4.1,4.6,0,,134,8,,1013.3,
2003-01-21,-2.8,-4,-1.7,0,,139,11.7,,1004.5,
2003-01-22,-1.6,-4,0.4,0,,,5.1,,1003.3,
2003-01-23,0.8,-2.3,3,0,,,8.3,,1013,
2003-01-24,1.9,0.7,2.8,2.8,,337,16.2,,1030.7,
2003-01-25,0.6,0,1.2,1,,250,7.4,,1035.2,
2003-01-26,0.9,-0.1,2.1,0,,243,15.9,,1029.1,
2003-01-27,3.2,0.6,5.6,0,,244,25.7,,1021.8,
2003-01-28,4.5,1.9,7.7,0.3,,257,31.1,,1009.1,
2003-01-29,0.9,0.1,2.1,3,,242,25.5,,997.4,
2003-01-30,-1.2,-3.7,1,0.3,,251,13.7,,998.1,
2003-01-31,-3.6,-7.4,-1.2,0.3,20,,10.2,,1009.4,
2003-02-01,-5.1,-9.4,-2.5,0.5,10,333,7.7,,1022.7,
2003-02-02,-6.2,-12.2,-2.1,0,10,188,13.8,,1016.2,
2003-02-03,1.7,-3.5,3.5,0,20,215,23.9,,998.1,
2003-02-04,-0.4,-2.2,2.1,1.5,10,250,9.3,,993.2,
2003-02-05,-1.6,-4.3,1.2,0,,288,11.9,,1001.3,
2003-02-06,-2.4,-3.6,-0.1,0,10,325,21.3,,1014.4,
2003-02-07,-2.5,-4.6,0,0,10,289,12.9,,1023.6,
2003-02-08,-4.1,-11,0.6,0.3,41,305,6.2,,,
2003-02-09,-5.3,-11.2,-2.3,1.8,20,,5.1,,1027.8,
2003-02-10,-3.6,-4.2,-2.6,0,20,,5,,1028,
2003-02-11,-4.3,-5.4,-3.5,0,20,90,6.2,,1031.8,
2003-02-12,-6.7,-10.7,-3,0,20,65,9.5,,1033.9,
2003-02-13,-8.1,-13.9,-2.6,0,20,48,8,,1032.5,
2003-02-14,-7,-12.5,-2,0,20,343,5.4,,1030.8,
2003-02-15,-5.3,-10,-3,0,20,336,14.1,,1031.7,
2003-02-16,-5.2,-9,-3.3,0.3,30,35,13.1,,1036.4,
2003-02-17,-7.7,-12.3,-3.2,0,30,,6.2,,1039,
2003-02-18,-7.3,-11.7,-3.1,0,30,346,6.8,,1032.6,
2003-02-19,-5.3,-8.5,-3.9,0,30,,6.7,,,
2003-02-20,-4.3,-5.4,-3.7,0,30,,5.3,,,
2003-02-21,-4.2,-7,-2,0,20,,6.2,,,
2003-02-22,-2.6,,4,0,10,,,,,
2003-02-23,-1.8,-6.9,4.1,0,,99,9.3,,1035.7,
2003-02-24,-0.8,-7.6,5.4,0,,,6.1,,1034.2,
2003-02-25,-0.6,-6.1,5.6,0,,,6.8,,1029.1,
2003-02-26,-0.3,-5.2,4.5,0,,130,9.9,,1022.4,
2003-02-27,0,-5.4,5.2,0,,,6.5,,1020.2,
2003-02-28,3.5,-2.2,12.5,0,,,5,,1024.5,
2003-03-01,5,0.9,11.1,0,,233,8.3,,1022.5,
2003-03-02,3.1,-0.5,6.5,0,,,4.5,,1016.1,
2003-03-03,4.1,2.6,6.5,0.3,,281,6.5,,1017,
2003-03-04,0.9,-1,3.5,0.5,,,6.5,,1025.1,
2003-03-05,2.1,-0.2,5,0,,,7.5,,1024.4,
2003-03-06,0.1,-4.1,4.2,0,,117,16.5,,1020.9,
2003-03-07,0.8,-1.9,2.6,1.3,30,212,6,,1023.6,
2003-03-08,2.4,-2.2,7.9,1,,225,14.6,,1023.3,
2003-03-09,5.3,1.6,8.5,0,,248,22.4,,1021.9,
2003-03-10,8.4,2.8,15.2,0.3,,245,15.9,,1024,
2003-03-11,10.8,5.4,16.5,0,,230,18.6,,1019.6,
2003-03-12,7.4,4.5,11.8,0.8,,289,21.5,,1017,
2003-03-13,1.6,-0.5,4.2,1.5,,345,23.1,,1030,
2003-03-14,-0.2,-2.1,2.1,0.3,,357,17.4,,1033.8,
2003-03-15,1.4,-0.7,5,0,,27,10.6,,1040.3,
2003-03-16,2.9,-2.1,9.7,0,,348,11,,1041.4,
2003-03-17,2.5,-2.6,9.5,0,,289,16.4,,,
2003-03-18,4.3,0.3,9.3,,,332,11.5,,,
2003-03-19,6.4,1.1,13,0,,302,16.8,,1025.5,
2003-03-20,1.9,0.8,3.5,0,,334,15,,1025.5,
2003-03-21,-0.4,-2.6,3.6,0,,62,13.7,,1030.2,
2003-03-22,-0.6,-7.1,5.5,0,,101,12,,1032.4,
2003-03-23,3.5,-5,12.4,0,,,6.5,,1031.2,
2003-03-24,7.9,-1.8,17.1,0,,252,12.2,,1027.2,
2003-03-25,8.7,1.3,17.3,0,,259,15.2,,1022.7,
2003-03-26,8.3,1,13.3,0,,42,8.1,,1021.9,
2003-03-27,9.2,0.7,17.8,0,,,5.1,,1019,
2003-03-28,9.4,3,16.6,0,,,9,,1016.3,
2003-03-29,8.6,-1.1,16.6,0,,,3.8,,1015.2,
2003-03-30,11.6,6.9,17.1,0.3,,282,9.9,,1013.2,
2003-03-31,6.2,2.5,9.9,0,,317,19.8,,1020,
2003-04-01,6.9,-1.9,15,0,,198,14.7,,1019.9,
2003-04-02,6.4,3.1,9.5,0.3,,245,16.1,,1001.9,
2003-04-03,4.2,1.3,8.5,2.3,,291,17.3,,1012.9,
2003-04-04,4.3,0.6,8.4,0,,309,16.5,,1024,
2003-04-05,4.8,-0.5,9.4,0,,302,34.1,,1015.7,
2003-04-06,-2.1,-5.3,1.4,0,10,326,23.1,,1019.1,
2003-04-07,-2.6,-5.8,0.2,0.5,10,340,25.5,,1020.8,
2003-04-08,-2.7,-5.4,0.9,0,,327,16.4,,1023,
2003-04-09,-1.6,-7.2,2.4,0,,288,12.3,,1015.4,
2003-04-10,2.6,-6.2,8.6,0,,,8.4,,1005.5,
2003-04-11,1.9,-0.3,6,2.3,30,284,10.1,,1011.7,
2003-04-12,3.4,-3.6,10.7,3,,,7.6,,,
2003-04-13,7.2,-0.1,13.1,0,,28,9,,1024.7,
2003-04-14,8.9,0.4,17,0,,90,15.5,,1025.2,
2003-04-15,12.1,2.9,19.3,0,,88,16.5,,1026.7,
2003-04-16,11.2,2.7,17.6,0,,81,17.5,,1028.1,
2003-04-17,10.3,3.8,16.6,0,,62,13.5,,1029.7,
2003-04-18,5.9,3.4,10.4,0,,347,22.4,,1025.1,
2003-04-19,6.1,1.3,11,10.4,,101,16.2,,1017.6,
2003-04-20,11.4,3.2,18.1,2.3,,112,20.6,,1014.6,
2003-04-21,12.8,6.4,18.6,0,,112,18,,1014.7,
2003-04-22,12.7,4.6,19.5,0,,,5.8,,1014,
2003-04-23,11.6,5.4,16.2,0,,340,15.8,,1012.3,
2003-04-24,11.7,4.2,17.4,0,,4,8.2,,1017.7,
2003-04-25,13.2,5.3,20.4,0,,,6.5,,1019.2,
2003-04-26,15.7,7,23.1,0,,156,11.9,,1011.6,
2003-04-27,12.3,9.1,16.4,0.5,,254,24,,1011,
2003-04-28,14.5,8.5,19.1,1,,224,17.1,,1011.6,
2003-04-29,15.5,8.8,20.5,0,,236,15.4,,1011.7,
2003-04-30,17.6,8.7,25.6,0,,176,15.9,,1012.1,
2003-05-01,14.8,11.5,19.1,0.3,,246,23.6,,1018.3,
2003-05-02,15.3,6.3,23.4,0,,210,9.8,,1016.8,
2003-05-03,12.7,9.4,16.4,0.3,,254,23.6,,1018.5,
2003-05-04,14.2,4.7,22,0,,168,13.2,,1024,
2003-05-05,17.7,5.8,27.6,0,,132,11.5,,1017.6,
2003-05-06,19.6,9.8,29.6,0,,86,11,,1015.7,
2003-05-07,16.1,11.6,21.1,0,,6,15.7,,1021.7,
2003-05-08,19.3,10,27.1,0,,,6.5,,1017.2,
2003-05-09,17.2,14.8,21.4,16.8,,341,11.3,,,
2003-05-10,14.7,12.4,19.3,20.6,,,,,,
2003-05-11,15.2,12.3,20.7,2.8,,,7.8,,1020,
2003-05-12,15.3,10,20,0,,,6.9,,1017.4,
2003-05-13,13.4,10,18.8,3.3,,246,14.7,,1013.5,
2003-05-14,9.5,5.4,14.3,0.3,,256,15.3,,1019,
2003-05-15,7.2,3.7,12,0.5,,269,12.4,,1022.5,
2003-05-16,9.9,1.9,16.4,5.6,,,8.4,,1020.2,
2003-05-17,13,4.7,21.1,0,,,8.8,,1015.5,
2003-05-18,14.8,10.7,19.1,1,,231,18.8,,1015.5,
2003-05-19,16.6,11.8,21.4,5.6,,235,16.7,,1012.3,
2003-05-20,12.7,9.3,15,10.4,,251,18.6,,1015.5,
2003-05-21,11.7,7.8,16.7,0,,280,13.8,,1020.5,
2003-05-22,11.9,6.7,17.5,0,,260,12.1,,1024.1,
2003-05-23,14.4,8.5,20.2,0,,222,16.4,,1018.7,
2003-05-24,18,12.3,24.4,0,,153,15.9,,1011.9,
2003-05-25,19,11.3,26.3,0,,36,8.7,,1009.9,
2003-05-26,16.1,13.4,19.2,0,,348,18.9,,1018.1,
2003-05-27,15.3,11.9,19.6,1.3,,350,13.7,,1022.3,
2003-05-28,16.6,12.7,20.6,0.5,,,9.9,,1021.5,
2003-05-29,17.8,10.8,23.2,0,,,10.5,,1018.8,
2003-05-30,17.8,8.8,24.3,0,,,7.7,,1016.2,
2003-05-31,17.6,9.3,26.8,0,,,6.6,,1012.9,
2003-06-01,19.1,11.5,25.3,2.3,,,5.8,,1013,
2003-06-02,20.1,12.2,26.3,0,,117,8.7,,1013.3,
2003-06-03,21.5,12.3,27.6,0,,136,9,,1014.7,
2003-06-04,22.8,13.9,29.7,0,,128,9.5,,1016,
2003-06-05,22.3,15.8,31.5,0,,,9.9,,1017.1,
2003-06-06,20.1,15.5,25.6,1.3,,,11.6,,1019,
2003-06-07,20.9,12.2,27.6,0,,13,6,,1019.4,
2003-06-08,22.8,14.6,29.4,0,,153,9.8,,1014.7,
2003-06-09,20.6,15.8,26.4,0.8,,277,12,,1017.4,
2003-06-10,20.7,10.2,28.4,0,,,7.5,,1018.9,
2003-06-11,21.8,16.4,26.3,0,,332,10.3,,1017.8,
2003-06-12,23.7,14.9,31.7,0,,,8,,1018.6,
2003-06-13,20.1,16.6,24,5.6,,338,12.9,,1019.7,
2003-06-14,19.7,13.5,25,0,,,7.7,,1020.4,
2003-06-15,18.6,16,23.7,0,,353,11,,1017.5,
2003-06-16,18.6,14,23.2,0,,343,11.1,,1014.7,
2003-06-17,18.6,10.7,24.5,0,,,8.9,,1014.7,
2003-06-18,16,12.2,20.8,1.5,,,10.2,,1014.9,
2003-06-19,17.2,13,22,7.4,,270,16.5,,1019.1,
2003-06-20,17.3,14.1,22.4,1.5,,292,24.1,,1014.4,
2003-06-21,13.9,8.1,19.8,0,,298,17.5,,1017,
2003-06-22,16.6,7,23.5,0,,259,11.3,,1015.3,
2003-06-23,22.6,14,32.1,0,,,11.9,,1010.9,
2003-06-24,20.8,16.4,27.4,1.5,,303,14.5,,1014.6,
2003-06-25,17.3,12,22.9,0,,328,14.5,,1018.1,
2003-06-26,15.9,8.5,21.8,0,,358,9.3,,1017.8,
2003-06-27,17.6,9.1,24,0,,,7.2,,1015.9,
2003-06-28,19,10.1,27.3,0,,,5.3,,1014.5,
2003-06-29,21.2,11.5,29.1,0,,,8.7,,1009.8,
2003-06-30,23.2,14.5,31.1,0,,,8.3,,1004.9,
2003-07-01,16.1,13.5,20.7,6.1,,258,14.1,,1004,
2003-07-02,16.9,12.6,22.1,11.2,,241,22.5,,1005.2,
2003-07-03,16.1,11.4,20.9,0,,232,15.5,,1008.8,
2003-07-04,16.3,12.7,21.2,1,,253,19.7,,1011.5,
2003-07-05,15.3,13.3,18.2,0,,267,19.7,,1012.5,
2003-07-06,15.4,13.5,18.4,0.5,,301,13.7,,1017.1,
2003-07-07,15.7,12.3,20.4,0,,316,13.8,,1021.8,
2003-07-08,17.2,10.6,23.2,0,,297,11,,1020.2,
2003-07-09,16.8,12,20.6,0,,286,9.3,,1017.4,
2003-07-10,16.3,12.1,21.4,1.3,,315,15.2,,1017.7,
2003-07-11,18.1,8.3,25.4,0,,,8,,1018.3,
2003-07-12,17.5,14.4,21.6,0.8,,303,15.2,,1017.7,
2003-07-13,15.9,10,21.2,0,,329,15.2,,1019.4,
2003-07-14,18.1,8.5,24.6,0,,,7.5,,1018.7,
2003-07-15,20.7,10.4,27.6,0,,,6.3,,1014.6,
2003-07-16,22.6,12.5,30.5,0,,100,10.6,,1012.1,
2003-07-17,20.2,15.6,29,,,315,13.2,,1015,
2003-07-18,18.6,14.6,24.5,,,296,11.3,,1021.5,
2003-07-19,21.2,12.9,27.9,0,,35,8.9,,1022.3,
2003-07-20,23.3,14.3,29.4,0,,115,9.5,,1018.3,
2003-07-21,25,14.9,32.6,0,,,10.7,,1015.4,
2003-07-22,21.7,17.1,30.7,0,,270,12.5,,1016.7,
2003-07-23,20,15.5,26.1,9.9,,,7.4,,1017.9,
2003-07-24,21.7,13.6,29.1,0,,142,8.4,,1013.9,
2003-07-25,18.9,15,24.5,9.9,,,10.2,,1014.5,
2003-07-26,21.4,14.9,27.5,0,,208,11,,1013.3,
2003-07-27,24.3,17.7,33.4,0,,164,12.3,,1011.8,
2003-07-28,18.5,17.1,21.6,6.9,,314,14.6,,1018.4,
2003-07-29,16.9,14.2,22.6,1,,300,9.6,,1022.7,
2003-07-30,18.9,12,24.7,21.1,,356,9.5,,1019.6,
2003-07-31,19.7,16.4,23.3,0,,354,8.5,,1015.8,
2003-08-01,22.3,16.3,28.6,0,,349,8.3,,1017.6,
2003-08-02,24.3,16.2,30.7,0,,,4.8,,1018.9,
2003-08-03,25.5,16.5,32.1,0,,,4.1,,1020.1,
2003-08-04,26.1,18.4,32,0,,,9,,1021.1,
2003-08-05,24.1,18,30.3,0,,,8.3,,1023.2,
2003-08-06,22.3,14.5,28.3,0,,,6.2,,1022.7,
2003-08-07,22.3,13.5,29.4,0,,,5.3,,1021.5,
2003-08-08,23.8,14.4,31.4,0,,,6.5,,1019,
2003-08-09,23.6,14.9,30.8,0,,,6.3,,1019,
2003-08-10,24.1,15.7,32.1,0,,358,11.1,,1016.4,
2003-08-11,21.3,12.7,28,0,,20,10.7,,1020.2,
2003-08-12,22.8,11.9,31.7,0,,,6.3,,1021.3,
2003-08-13,27.8,18.7,37,0,,269,14.1,,1015.3,
2003-08-14,21.9,16.9,30.1,0.8,,288,8.7,,1013.9,
2003-08-15,18.3,,24,2,,,,,,
2003-08-16,18.4,10.4,25.4,0,,342,9,,1017.2,
2003-08-17,21,12,29.3,0,,,6,,1017.4,
2003-08-18,22.8,14.9,31.3,0,,,10.5,,1015.6,
2003-08-19,19,16,25.1,8.1,,251,18.2,,1017.6,
2003-08-20,19.7,14.8,25.2,1,,7,9.3,,1018.4,
2003-08-21,20.2,13.1,27.8,0,,,6.5,,1016.2,
2003-08-22,22.7,16.5,30.1,0,,253,18.2,,1014.6,
2003-08-23,20.6,13.4,27.4,0,,283,14,,1016.8,
2003-08-24,17.1,12.4,22.1,0,,322,15.8,,1017.4,
2003-08-25,17.3,9.9,24.2,0,,328,9.8,,1015.7,
2003-08-26,18.7,11.4,26.1,0,,,9.8,,1012,
2003-08-27,16.1,10.6,21,0,,290,18.5,,1010,
2003-08-28,17.3,8.6,25,0,,196,9.3,,1010,
2003-08-29,20.6,11.4,28.6,0,,,21.9,,1002.1,
2003-08-30,16,11.9,20.5,0,,267,20.9,,1008.6,
2003-08-31,12.3,8.9,16.5,3.8,,259,13.5,,1014.7,
2003-09-01,12.2,6.5,17.1,0,,266,16.2,,1016.8,
2003-09-02,10.6,7.2,14.8,1.8,,309,15,,1021.6,
2003-09-03,11.3,1.7,17.6,0.3,,318,9.5,,1029,
2003-09-04,14.1,11.3,17.2,0,,302,14.1,,1028.9,
2003-09-05,13.3,6.9,19.7,0,,,8.4,,1025.9,
2003-09-06,15.7,5.9,23.3,0,,115,10.2,,1020.9,
2003-09-07,16.8,7.7,23.1,0,,,8.3,,1017.4,
2003-09-08,16.8,7.9,23.3,0,,136,9,,1009.5,
2003-09-09,14.8,,17,0.3,,,,,,
2003-09-10,14.7,12.5,19,1.5,,324,10.7,,1013.1,
2003-09-11,13,10,15.1,2.3,,240,21.8,,1011.5,
2003-09-12,12.8,8.4,17.2,1.3,,324,12.9,,1020.8,
2003-09-13,13.2,12.2,14.4,4.1,,327,15.2,,1027.4,
2003-09-14,13.8,10.8,18.1,6.9,,356,11.1,,1030.9,
2003-09-15,13.3,6,20,0,,,4.4,,1029.4,
2003-09-16,14.5,6.7,21.9,0,,,7.2,,1024.6,
2003-09-17,16.5,8.7,24,0,,307,8.9,,1023.6,
2003-09-18,17.9,9.9,26.5,0,,,7.3,,1022.5,
2003-09-19,20.5,11.3,29.6,0,,,9.6,,1020.9,
2003-09-20,19.4,9.9,28.2,0,,,7.9,,1023.2,
2003-09-21,20.7,11.8,30.6,0,,,,,,
2003-09-22,19.8,11.9,29.4,0,,,8.7,,1014.2,
2003-09-23,15.7,10.2,22.1,0,,254,19.1,,1010.8,
2003-09-24,10.1,5.8,15.2,5.1,,326,13.4,,1028.5,
2003-09-25,9.7,2.2,15.5,0,,,8.3,,1033.1,
2003-09-26,11.6,2.4,19.6,0,,,8.6,,1024.2,
2003-09-27,13.2,7.8,20.4,0,,,8,,1018,
2003-09-28,13.3,6.2,18.8,0,,,8.5,,1014.4,
2003-09-29,13.1,9.2,17.2,1.5,,241,17.7,,1011.3,
2003-09-30,9.9,6.7,15.2,0,,318,10.5,,1017.6,
2003-10-01,10.1,0.5,16.3,0,,,6.6,,1016.1,
2003-10-02,15.1,11,21.6,0,,253,15.8,,1011.7,
2003-10-03,13.7,8.1,17,0,,,7.1,,1011,
2003-10-04,13.1,7.2,17.4,0.5,,255,18,,1004.4,
2003-10-05,7.3,5,8.6,0.3,,357,12,,1004.6,
2003-10-06,7.9,4.6,10.6,6.1,,264,23.9,,1011,
2003-10-07,7.8,4.6,9.4,0,,240,31.7,,1001.9,
2003-10-08,7.4,4.4,11.4,0.8,,262,29.6,,1005.2,
2003-10-09,7.8,4.4,11.2,3,,276,26.4,,1009.2,
2003-10-10,11.7,6.8,15.3,0.8,,250,26.9,,1015.8,
2003-10-11,12.3,10.8,17.5,0.3,,272,22.2,,1020,
2003-10-12,8.4,4.1,12.4,0,,311,12.2,,1025.8,
2003-10-13,5.6,-1,12.1,0,,,8.9,,1027.5,
2003-10-14,4.7,1.2,9.5,0,,8,8.4,,1030.6,
2003-10-15,6.1,2.3,8.5,0,,352,8.1,,1033.3,
2003-10-16,5.5,1.5,8.9,0,,18,12.8,,1032.7,
2003-10-17,2.6,-3,8.1,0,,89,11.7,,1031.8,
2003-10-18,2.7,-4,10.5,0,,98,14.6,,1022.3,
2003-10-19,2.7,-1.3,6.4,0,,112,6.6,,1012.4,
2003-10-20,2.9,-1.7,4.4,0,,47,7.5,,1003.7,
2003-10-21,3.3,2.7,4,2.3,,315,10.7,,1005.4,
2003-10-22,3,1.6,5.2,1,,309,11.3,,1015,
2003-10-23,0.2,-3.4,3.8,0.5,,34,13.5,,1014.5,
2003-10-24,-2.3,-4.7,1.4,0,,324,10.8,,1017.8,
2003-10-25,0.4,-5,4.7,0,,242,23.9,,1019,
2003-10-26,3.5,2,6,0,,245,24.8,,1014,
2003-10-27,1.9,-1.7,5.7,0,,315,9.2,,1020.4,
2003-10-28,1.6,-4.7,8.3,0,,164,9.6,,1021.8,
2003-10-29,0.3,-4.1,5.1,0,,136,12.8,,1008.9,
2003-10-30,3.6,0.4,7.2,0,,234,10.1,,995.9,
2003-10-31,5.7,1.4,12.2,0,,147,16.2,,993.9,
2003-11-01,5.9,1.3,9.1,0,,247,12,,995.5,
2003-11-02,7.3,3.7,12.3,0,,233,17.7,,1008.4,
2003-11-03,8.4,2.4,12.9,0,,202,19.1,,1015.1,
2003-11-04,8.9,3,14.3,0,,260,21.6,,1028.5,
2003-11-05,4.9,-0.7,10.3,0,,144,9.2,,1036.9,
2003-11-06,0.6,-3.8,5.7,0,,10,7.9,,1036.7,
2003-11-07,3.3,-1.1,6.3,0,,39,11.6,,1035.2,
2003-11-08,5.4,2.8,9.7,0.3,,101,22.4,,1030.2,
2003-11-09,3.4,-2.1,10.1,0,,7,4.8,,1028.8,
2003-11-10,0.6,-2.4,3,0,,98,12.3,,1030.5,
2003-11-11,1.5,-1.9,6.5,0,,102,17.3,,1029.7,
2003-11-12,-0.3,-4.3,6.3,0,,104,17.1,,1027.3,
2003-11-13,-0.9,-5.7,2.6,0,,115,7.5,,1028,
2003-11-14,0,-5,4.1,0,,164,10.2,,1026.7,
2003-11-15,3.8,-1.8,8.4,0,,182,9.2,,1020.4,
2003-11-16,1.5,-1,2.5,0,,143,9.8,,1018.9,
2003-11-17,4.6,1.9,8.2,0.8,,247,25.7,,1019.4,
2003-11-18,6.1,3.9,8.2,0,,245,34.2,,1022.5,
2003-11-19,9.8,6.8,12.2,0,,251,30.9,,1020.6,
2003-11-20,9.1,4.6,13.1,0,,236,15.8,,1019.9,
2003-11-21,6,3.3,14.1,0,,197,10.1,,1016.8,
2003-11-22,3.7,1.7,5,0.3,,164,7.6,,1016.1,
2003-11-23,4.7,3.6,5.5,0,,157,7.2,,1014,
2003-11-24,4.5,3.8,5,0,,148,5,,1012.6,
2003-11-25,5.9,4,8.6,0,,231,5.1,,1012.3,
2003-11-26,5.4,4.4,6.4,0,,,6.7,,1009.4,
2003-11-27,6.4,3.2,10,0.5,,38,6.5,,1000.3,
2003-11-28,5.3,1.8,8.1,0,,322,6,,1004.7,
2003-11-29,5.9,3.1,7.7,3,,42,11.9,,1013.3,
2003-11-30,2,-2.3,4.9,2.8,,169,9.9,,1016,
2003-12-01,5.7,4.3,6.4,0,,129,12.8,,1014.6,
2003-12-02,6.2,5.5,7,0,,142,11.9,,1019.8,
2003-12-03,5.4,4.8,6.3,0,,138,8.7,,1024.7,
2003-12-04,4.3,3.5,5,0,,60,7.4,,1026.1,
2003-12-05,2.8,1.2,3.6,0,,270,13.2,,1026.9,
2003-12-06,2.1,-1.3,5.5,0,,294,31.2,,1018.2,
2003-12-07,-2.6,-6,0.6,0.8,10,340,11.3,,1032.3,
2003-12-08,-4.1,-7.6,1.9,0,,214,7.4,,1031.2,
2003-12-09,-6.5,-9.2,-3.3,0,,0,5.1,,1028.2,
2003-12-10,-2,-7.4,4.1,0,,114,15.3,,1023,
2003-12-11,-1.6,-6.2,2.8,0,,172,11.4,,1020.6,
2003-12-12,2,-2.1,5.3,0,,251,16.1,,1021.9,
2003-12-13,3.8,-3.1,9,0,,202,28,,1017.6,
2003-12-14,6.3,3.2,8.6,6.4,,255,36.8,,1002.3,
2003-12-15,-0.4,-1.7,3.8,2.3,61,285,32.7,,1007.8,
2003-12-16,-0.3,-4.5,0.8,1.3,51,305,29.9,,1019.4,
2003-12-17,0.5,-4.7,3,0,51,243,15,,1027.7,
2003-12-18,-0.9,-4.2,1.1,0,,225,12.7,,1027.5,
2003-12-19,-2.7,-5.2,-0.4,0,,231,7.2,,1024.4,
2003-12-20,2.9,-1.6,4.7,0.8,,219,14.9,,1020.7,
2003-12-21,6,2.1,9.4,0,,227,35.7,,1002.4,
2003-12-22,0,-3.6,2.5,0.5,51,279,21.9,,1010.5,
2003-12-23,-7.5,-12.1,-4,2,61,267,12.5,,1028.9,
2003-12-24,-10.3,-13,-2.6,0,61,182,10.5,,1037.2,
2003-12-25,-5.1,-13.6,-0.8,0,51,210,16.7,,1030.5,
